open,high,low,close,adjclose,volume,ticker,Date
166.4600067138672,167.8699951171875,161.5,161.7899932861328,159.9619903564453,84882400,AAPL,2022-04-22
161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.03968811035156,96046400,AAPL,2022-04-25
162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.0283966064453,95623200,AAPL,2022-04-26
155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,154.80101013183594,88063200,AAPL,2022-04-27
159.25,164.52000427246094,158.92999267578125,163.63999938964844,161.7910919189453,130216800,AAPL,2022-04-28
161.83999633789062,166.1999969482422,157.25,157.64999389648438,155.86874389648438,131747600,AAPL,2022-04-29
156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.17527770996094,123055300,AAPL,2022-05-02
158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,157.67811584472656,88966500,AAPL,2022-05-03
159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.14419555664062,108256500,AAPL,2022-05-04
163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,154.9987030029297,130525300,AAPL,2022-05-05
156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,155.73141479492188,116124600,AAPL,2022-05-06
154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.56283569335938,131577900,AAPL,2022-05-09
155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,152.98867797851562,115366700,AAPL,2022-05-10
153.5,155.4499969482422,145.80999755859375,146.5,145.0575714111328,142689800,AAPL,2022-05-11
142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.1563720703125,182602000,AAPL,2022-05-12
144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,145.66156005859375,113990900,AAPL,2022-05-13
145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.1070098876953,86643800,AAPL,2022-05-16
148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,147.77059936523438,78336300,AAPL,2022-05-17
146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.43350219726562,109742900,AAPL,2022-05-18
139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,135.99766540527344,136095600,AAPL,2022-05-19
139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.2352752685547,137426100,AAPL,2022-05-20
137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,141.700927734375,117726300,AAPL,2022-05-23
140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,138.97802734375,104132700,AAPL,2022-05-24
138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.13645935058594,92482700,AAPL,2022-05-25
137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.3643798828125,90601500,AAPL,2022-05-26
145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.16665649414062,90978500,AAPL,2022-05-27
149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.37452697753906,103718400,AAPL,2022-05-31
149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.2458038330078,74286600,AAPL,2022-06-01
147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,149.72119140625,72348100,AAPL,2022-06-02
146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,143.94859313964844,88570300,AAPL,2022-06-03
147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,144.70111083984375,71598400,AAPL,2022-06-06
144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.2458038330078,67808200,AAPL,2022-06-07
148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.50320434570312,53950200,AAPL,2022-06-08
147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.23558044433594,69473000,AAPL,2022-06-09
140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,135.77981567382812,91437900,AAPL,2022-06-10
132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.58152770996094,122207100,AAPL,2022-06-13
133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.45285034179688,84784300,AAPL,2022-06-14
134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.0965576171875,91533000,AAPL,2022-06-15
132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.77944946289062,108123900,AAPL,2022-06-16
130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.2646484375,134520300,AAPL,2022-06-17
133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.53225708007812,81000500,AAPL,2022-06-21
134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.0173797607422,73409200,AAPL,2022-06-22
136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,136.90859985351562,72433800,AAPL,2022-06-23
139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.2652130126953,89116800,AAPL,2022-06-24
142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.2652130126953,70207900,AAPL,2022-06-27
142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.08676147460938,67083400,AAPL,2022-06-28
137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,137.859130859375,66242400,AAPL,2022-06-29
137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.3738555908203,98964500,AAPL,2022-06-30
136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.56210327148438,71051600,AAPL,2022-07-01
137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.1662139892578,73353800,AAPL,2022-07-05
141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.5128173828125,74064300,AAPL,2022-07-06
143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,144.9090576171875,66253700,AAPL,2022-07-07
145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.5922393798828,64547800,AAPL,2022-07-08
145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.44361877441406,63141600,AAPL,2022-07-11
145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.4238739013672,77588800,AAPL,2022-07-12
142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.05752563476562,71185600,AAPL,2022-07-13
144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.00816345214844,78140700,AAPL,2022-07-14
149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,148.69142150878906,76259900,AAPL,2022-07-15
150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.62196350097656,81420900,AAPL,2022-07-18
147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.5132598876953,82982400,AAPL,2022-07-19
151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.5331573486328,64823400,AAPL,2022-07-20
154.5,155.57000732421875,151.94000244140625,155.35000610351562,153.8204345703125,65086600,AAPL,2022-07-21
155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.5728302001953,66675400,AAPL,2022-07-22
154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.44403076171875,53623900,AAPL,2022-07-25
152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.10736083984375,55138700,AAPL,2022-07-26
152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.24623107910156,78620700,AAPL,2022-07-27
156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,155.80075073242188,81378700,AAPL,2022-07-28
161.24000549316406,163.6300048828125,159.5,162.50999450683594,160.90994262695312,101786900,AAPL,2022-07-29
161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,159.91978454589844,67829400,AAPL,2022-08-01
160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.43453979492188,59907000,AAPL,2022-08-02
160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.4943084716797,82507500,AAPL,2022-08-03
166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,164.17742919921875,55474100,AAPL,2022-08-04
163.2100067138672,165.85000610351562,163.0,165.35000610351562,163.9493865966797,56697000,AAPL,2022-08-05
166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.47341918945312,60276900,AAPL,2022-08-08
164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.5230255126953,63135500,AAPL,2022-08-09
167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,167.8064422607422,70170500,AAPL,2022-08-10
170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.06280517578125,57149200,AAPL,2022-08-11
169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,170.64222717285156,68039400,AAPL,2022-08-12
171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,171.72296142578125,54091700,AAPL,2022-08-15
172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,171.5643310546875,56377100,AAPL,2022-08-16
172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.07147216796875,79542000,AAPL,2022-08-17
173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.67483520507812,62290100,AAPL,2022-08-18
173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.067138671875,70346300,AAPL,2022-08-19
169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.15057373046875,69026800,AAPL,2022-08-22
167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,165.81346130371094,54147100,AAPL,2022-08-23
167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.11093139648438,53841500,AAPL,2022-08-24
168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,168.58973693847656,51218200,AAPL,2022-08-25
170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.23403930664062,78961000,AAPL,2022-08-26
161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.0130157470703,73314000,AAPL,2022-08-29
162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.56394958496094,77906200,AAPL,2022-08-30
160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,155.8882598876953,87991100,AAPL,2022-08-31
156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.6219940185547,74229900,AAPL,2022-09-01
159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.49020385742188,76957800,AAPL,2022-09-02
156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.22103881835938,73714800,AAPL,2022-09-06
154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.63893127441406,87449600,AAPL,2022-09-07
154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.15164184570312,84923800,AAPL,2022-09-08
155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.03697204589844,68028800,AAPL,2022-09-09
159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,162.045654296875,104956000,AAPL,2022-09-12
159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.53688049316406,122656600,AAPL,2022-09-13
154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.9944305419922,87965400,AAPL,2022-09-14
154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,151.079345703125,90481100,AAPL,2022-09-15
151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.42347717285156,162278800,AAPL,2022-09-16
149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.17144775390625,81474200,AAPL,2022-09-19
153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.5709686279297,107689800,AAPL,2022-09-20
157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.41790771484375,101696800,AAPL,2022-09-21
152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.44619750976562,86652500,AAPL,2022-09-22
151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.15577697753906,96029900,AAPL,2022-09-23
149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.49288940429688,93339400,AAPL,2022-09-26
152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.4744873046875,84442700,AAPL,2022-09-27
147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.57078552246094,146691400,AAPL,2022-09-28
146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.27310180664062,128138200,AAPL,2022-09-29
141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.02938842773438,124925300,AAPL,2022-09-30
138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.24334716796875,114311700,AAPL,2022-10-03
145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,144.8624725341797,87830100,AAPL,2022-10-04
144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.15989685058594,79471000,AAPL,2022-10-05
145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.19808959960938,68402200,AAPL,2022-10-06
142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.90335083007812,85925600,AAPL,2022-10-07
140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.23057556152344,74899000,AAPL,2022-10-10
139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.80274963378906,77033700,AAPL,2022-10-11
139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.16818237304688,70433700,AAPL,2022-10-12
134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.77879333496094,113224000,AAPL,2022-10-13
144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.2078399658203,88598000,AAPL,2022-10-14
141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.20372009277344,85250900,AAPL,2022-10-17
145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.53236389160156,99136600,AAPL,2022-10-18
141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.64141845703125,61758300,AAPL,2022-10-19
143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.17539978027344,64522000,AAPL,2022-10-20
142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.02255249023438,86548600,AAPL,2022-10-21
147.19000244140625,150.22999572753906,146.0,149.4499969482422,148.18406677246094,75981900,AAPL,2022-10-24
150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,151.04957580566406,74732300,AAPL,2022-10-25
150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,148.08493041992188,88194300,AAPL,2022-10-26
148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.57347106933594,109180200,AAPL,2022-10-27
148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.42080688476562,164762400,AAPL,2022-10-28
153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,152.0410919189453,97943200,AAPL,2022-10-31
155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.3739013671875,80379300,AAPL,2022-11-01
148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.801513671875,93604600,AAPL,2022-11-02
142.05999755859375,142.8000030517578,138.75,138.8800048828125,137.70359802246094,97918500,AAPL,2022-11-03
142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.43545532226562,140814800,AAPL,2022-11-04
137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.9717559814453,83374600,AAPL,2022-11-07
140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.5478057861328,89908500,AAPL,2022-11-08
138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.94940185546875,74917800,AAPL,2022-11-09
141.24000549316406,146.8699951171875,139.5,146.8699951171875,145.8675079345703,118854000,AAPL,2022-11-10
145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,148.67819213867188,93979700,AAPL,2022-11-11
148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.2678680419922,73374100,AAPL,2022-11-14
152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,149.01585388183594,89868300,AAPL,2022-11-15
149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,147.77438354492188,64218300,AAPL,2022-11-16
146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,149.69122314453125,80389400,AAPL,2022-11-17
152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.25733947753906,74829600,AAPL,2022-11-18
150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,146.9997100830078,58724100,AAPL,2022-11-21
148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,149.15489196777344,51804100,AAPL,2022-11-22
149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,150.03884887695312,58301400,AAPL,2022-11-23
148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,147.0990447998047,35195900,AAPL,2022-11-25
145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.23561096191406,69246000,AAPL,2022-11-28
144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.20640563964844,83763800,AAPL,2022-11-29
141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,147.0195770263672,111380900,AAPL,2022-11-30
148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.2976531982422,71250400,AAPL,2022-12-01
145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.80108642578125,65447400,AAPL,2022-12-02
147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.62916564941406,68826400,AAPL,2022-12-05
147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.9345245361328,64727200,AAPL,2022-12-06
142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.9779815673828,69721100,AAPL,2022-12-07
142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.67630004882812,62128300,AAPL,2022-12-08
142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,141.1896514892578,76097000,AAPL,2022-12-09
142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.5037384033203,70462700,AAPL,2022-12-12
149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.47706604003906,93886200,AAPL,2022-12-13
145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.2324981689453,82291200,AAPL,2022-12-14
141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.5682830810547,98931900,AAPL,2022-12-15
136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.59185791015625,160156900,AAPL,2022-12-16
135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.4664764404297,79592600,AAPL,2022-12-19
131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.39697265625,77432800,AAPL,2022-12-20
132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.5254669189453,85928000,AAPL,2022-12-21
134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.32742309570312,77852100,AAPL,2022-12-22
130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.95994567871094,63814900,AAPL,2022-12-23
131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.14244079589844,69007800,AAPL,2022-12-27
129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,125.17967987060547,85438400,AAPL,2022-12-28
127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,128.72531127929688,75703700,AAPL,2022-12-29
128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.04312133789062,77034200,AAPL,2022-12-30
130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.21630096435547,112117500,AAPL,2023-01-03
126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600,AAPL,2023-01-04
